transactionId,returnLabel
3357893263,0
9843888121,1
2073751146,0
8120046218,1
2053614390,0
1560344870,0
5867483698,0
5989903243,0
4484631395,1
8447805649,0
2289958523,0
6721294962,0
9796536382,0
5926542956,1
6480159958,1
8648269831,0
6384426011,0
9597474339,0
4150569063,0
5644868290,0
1927222514,0
9364925848,0
3814942982,0
7540499437,0
7256939211,0
9040754247,0
3662950429,0
6297479084,0
6178380177,0
7588496110,0
4897746122,1
4881311708,0
4186051916,1
6237938647,0
2851563236,0
4386446908,0
5321494892,0
4383962226,0
5039323160,1
3238081422,0
5509696027,0
3118383840,0
6142832669,1
7455652476,0
7063692547,1
4683402425,1
2665576323,1
4318217717,0
1871686114,1
4260493556,1
3732772116,0
6274820307,0
8362545321,0
6944055889,0
8382574521,0
4692132235,0
9027086531,1
1458056216,0
5943944690,1
5151196633,0
6662893336,1
2663675017,0
7702659223,0
8780224366,1
1235709822,1
1933884571,0
2239392012,0
4591458406,0
6952236638,0
5010308544,1
9845675861,0
8699573938,1
8839203394,0
4514637248,1
2858556077,0
3102104816,0
3223944616,1
5759245002,1
8986856025,0
9030233340,1
9421539672,1
4082669719,0
5071262972,0
2723777184,0
7569053351,1
5388848040,0
6988556345,0
5286938571,0
6779319934,0
2449267994,1
8711482336,0
9518489863,0
6036615080,0
4700674524,0
1308078814,1
2388272806,0
2996267067,1
9997191030,0
6093281580,1
7566912406,1
6635445084,0
4887244935,0
4882492417,0
7757414019,0
4666603922,1
3870525494,0
8768365466,0
3756050617,1
8235487385,0
7519664831,0
2020662525,1
1446440110,0
6764522635,1
9608418649,1
3774217939,0
2665171370,0
7649285447,0
6705390280,0
9677633303,0
3195331133,0
7953419085,0
1429645443,0
6727799760,0
9470624813,0
6517579628,1
2516595773,1
2572530467,0
7076864154,0
9941532058,0
1416633625,1
1363644370,0
7495852185,0
5352903631,0
7123841358,0
2345704429,0
2928310029,0
8661125085,0
4494754397,0
3618144419,0
1471456292,0
2844022894,0
8469192511,1
6226676638,1
1388394015,1
7682689518,0
4871828971,0
2131740869,0
2886453230,1
7907194685,1
1511395537,1
1971418585,0
3280445629,0
7940173089,0
4965505416,0
2217266459,0
3904238703,0
7550230430,0
8530339966,0
1081481284,1
2555020903,0
8158491829,0
5195146935,0
6692805535,0
6375975601,0
4007718743,0
3270749260,1
4384076218,0
6048728858,0
5556045736,0
9538627544,0
3759611434,0
2530511811,0
8577087522,0
1005136330,1
8593951608,0
1419423746,0
8085246028,0
2836798837,1
4977324526,0
3058585479,0
8069468492,1
5303294892,1
7888309141,0
3237643808,0
7222757121,0
3220761956,0
1554130883,0
8756745909,0
2024691216,0
7777595750,0
5852339821,0
4840807955,0
8355593800,1
7913121086,0
2920609294,0
6382951408,1
9889471736,0
2637027995,0
4315176230,0
3374145482,1
5795866122,0
6329650591,0
7991565770,0
7486267318,0
3897731312,0
3569440674,0
5742827370,1
3560859281,0
9078781512,1
3339141059,0
5010464519,0
5767476701,0
5924084448,0
4579168625,0
7240960525,1
8567368309,1
7878523678,0
4306606276,0
3996097584,0
9169345106,1
4298079522,1
6821930331,0
3691876611,0
2663562521,1
1549700774,1
6038354813,1
1078019437,1
6489416496,0
1406328008,0
9664859147,0
9965072601,0
9331269388,0
5237214915,0
9781835523,0
5062360812,0
3188398458,1
5489677447,0
7535027741,1
5503627507,1
7744049966,0
5054694109,1
5396664525,0
9352937016,0
8594787674,0
9698770952,0
1622974745,0
1779940280,1
7120995058,0
5882265862,0
6137255865,0
5935470330,0
8844529791,0
8663350491,1
8263705156,0
4240012150,1
6810103399,0
7124712614,0
4874552845,1
8486671157,1
4872490786,0
8118977108,0
4171649885,0
8632387311,0
3485272379,1
5899945070,0
3336623387,1
2584105400,0
8586057753,0
8877072156,0
4322654137,1
3668306313,0
2630193205,1
4688375099,0
1587375632,1
3624463524,1
7064760082,0
7572568913,1
2034229696,0
1634256060,1
9312704842,0
7125626846,0
1231153977,0
6958374664,1
4176632575,1
1350719643,1
7228304370,0
6653415181,0
2845363619,0
4173065795,0
1964034944,0
7258293453,0
3002628750,1
9608598721,0
6780346175,1
4205566986,0
1510441166,0
8382385281,0
9120735488,1
3337266921,0
5721329965,0
9846222216,0
2487790765,0
9619906620,0
3263630427,0
1071864131,0
3003150682,1
7002320528,0
3448760619,1
1454338628,0
4667047205,1
6271094274,0
1487967257,0
6586634628,0
3386648464,1
9270106709,0
4140597398,1
2499222541,1
3353405361,0
7088043236,0
4174367694,0
7353100121,0
3566465419,1
3843135367,1
1530588086,0
3589127344,0
4657702888,0
2339281725,1
2945692422,0
9549372812,0
4989316814,0
1760780062,0
6837852673,0
5925932540,0
8800578789,0
8983044178,0
2050846738,1
4966381272,1
2406096562,0
2325511729,1
7310527371,1
8564876751,0
6574268153,1
6389326562,1
7104600937,0
6044514193,0
8782414211,1
9122029286,1
9311053345,0
5709888735,0
7955411505,0
5025288572,0
5523087393,1
6297832218,0
7007384150,0
3666476957,1
1498394590,0
6645083936,1
1318094126,0
3675932041,0
7043662758,0
9676596477,0
2161738429,0
1965513301,1
6623515174,0
5042148873,0
6132330392,0
9083161181,1
2376262333,0
6459075837,0
3578059335,1
7721368479,1
1237324603,0
3683033480,1
7464634508,1
2333466177,0
6627640113,0
3121092347,0
9603218476,0
5682324315,0
3390452368,0
5146059408,0
5357102275,0
3139262868,0
5206556538,0
6932492197,0
1733690525,1
2523075111,0
4429453278,0
5646984734,1
6716630995,0
4251301403,0
1588424909,0
4107394240,0
7974597218,0
6968230209,1
9917135641,1
2891060548,1
8677342613,0
6233594164,0
2186078850,0
4709419281,0
5034617088,0
7932619491,0
8826877272,0
1636748785,0
8477892498,0
4411379674,1
4284149960,1
6231862028,0
7625393803,0
3990774043,1
2324421474,1
1613437375,0
8468901804,0
3622355229,1
3856198938,0
2193814828,1
6519540435,0
3300647719,0
7530974693,0
5886103573,0
8035062205,0
4795133974,1
6285009825,0
4169637493,0
1748571853,0
4675869176,0
8072266821,0
4416662586,1
5829193324,0
6135522288,1
4847352051,1
5465436337,0
1708029893,0
3779272177,1
1449115344,1
9820124971,1
4845386214,0
1096334235,1
2300403342,0
5115404915,0
1234965068,0
9919449996,0
5776325830,0
8317131346,0
7852031668,1
5274271616,1
8202842995,0
1849112696,0
3644899109,0
7229511762,1
5173564925,1
9409239154,0
1391195144,0
4201600797,0
6021399711,1
3529966147,1
4810729230,0
1601195170,1
7894274833,0
7713038158,0
4765013707,0
9744939915,0
8185701581,0
9800528795,0
8316779044,0
9022626640,1
3666051293,1
4966988132,0
5783133755,0
6397990496,0
9490055659,0
4207663803,1
8414110972,0
3065602956,1
7735176339,0
1777683497,0
4253140818,0
3423709847,0
4677194327,0
3020649646,1
2956571646,0
1936820064,0
6519741257,1
9163544343,0
5320997026,1
2556204676,0
5895549293,0
8465138603,0
5455316977,0
9865637134,0
3344718999,1
8538571131,1
5405939583,1
4012676645,0
5654028416,0
8882465182,1
2971487932,1
7869494708,0
9967140728,0
7904086090,0
4817398693,0
5281527609,0
9674170076,0
8290679378,0
3283630825,0
2261067989,1
7857962499,0
4963391519,0
7928182962,0
1422105891,1
9431255225,0
8781194460,1
7781611587,0
3574634778,0
8783105207,0
3304083381,1
9923548245,1
6393487345,0
6584082496,0
6755547508,1
1234150381,0
4387788883,0
7093745754,0
5354349361,1
3318314577,0
5666897524,0
5329823789,1
3728155918,0
7842705621,0
1933862209,0
4749426964,0
5158145568,0
6690513940,0
3684180321,0
7334866819,1
8539877810,0
2200481637,0
2728244188,0
3030206427,0
7093411803,0
3000746893,0
5391364084,0
9854986521,1
7152518121,0
5322951442,1
5771572373,0
4502269738,1
9592965907,1
7914787150,0
2090744998,0
4680162810,0
8761936450,1
4205330156,1
9295707554,0
8887681511,0
9081229780,0
8594863663,1
2607617954,0
2078206581,1
6428727359,0
9661687677,0
2110334371,1
3384196342,0
4759169484,1
4826748815,0
8270676559,1
7239062875,0
3393943404,0
6322114325,0
5726338653,0
5563100317,1
2634726180,0
1671619278,1
8143095764,0
1732989313,1
7760179992,0
3493921639,1
3137137003,1
8644844615,0
7650353505,1
6253175749,0
6053499683,0
3811464936,1
4455446883,0
3465148514,1
1342270368,0
8053621596,0
1081511848,1
2003682773,0
2255393631,0
2681134792,1
2931377682,0
2045781575,0
1167519840,1
2432394726,0
1769528462,1
7623248936,0
2233450545,0
8527072525,0
6784334025,1
7189630285,0
2635553308,0
4394453355,1
3530098050,0
9877930280,0
5350171557,0
6540433492,1
9133125484,1
1784932044,1
9062915785,0
7752146247,0
6551451253,1
2535783897,0
7747647797,1
7136592237,0
6292834659,0
1660943046,0
7989825501,0
4255276805,0
5245292998,0
5707666246,1
4792009799,0
6715861754,0
8874765391,1
9287406631,1
3054375876,0
9811203239,1
2934032214,0
2634402860,0
4264782463,0
8053695816,0
6059370966,1
2602128946,0
7803112393,1
6150063961,0
9560151361,0
3997787672,0
9647533052,1
4974986415,1
5940136052,1
6292067346,1
3565092559,0
6849229044,0
6954585541,0
2546321115,0
6527787484,0
1683463376,1
1541291187,0
6300736676,0
4059211794,0
6560214754,1
8351822083,1
9753500042,0
8456773335,0
3374521384,1
6997986155,0
5311309774,0
1674979716,0
3080016927,0
8247859211,0
9214300686,1
1093659924,0
9439993104,0
2173367766,0
5879803527,0
8951478326,0
6754595911,0
5802385524,0
8617500601,0
6131188017,1
4946452428,0
9037323098,0
2632401261,0
3667837545,0
8875633917,1
8464087445,0
6783464445,1
1574357903,1
3883318298,0
4156964301,0
4807715072,0
7325557164,0
7664554689,0
9319394329,1
5006565047,1
9559742495,0
6605883948,1
5526019944,0
2570222345,0
4170490996,0
1795516034,1
4797258682,0
1166630789,1
3107001883,1
7994332524,1
2842625204,1
9813299198,0
8941717220,1
6366574305,0
4398310343,0
5550048370,1
6622410511,1
4495681065,1
8265734290,0
6126127607,0
4261611195,0
2266632843,0
9069652312,1
5459054741,0
5993682678,1
8457495399,1
7503259056,0
7972662467,1
1044582337,0
2653392640,1
9910012495,1
9948260889,0
9660715035,0
3993345383,0
8317338701,0
3458622203,0
8667862653,0
2753670064,0
7797850515,0
7365203100,0
3907857230,0
6302618185,0
4792671389,0
7941805896,1
3019708839,1
1878957735,1
2596268872,1
4675139433,0
3296593626,0
5283044363,0
9152120229,0
9810334119,0
7511030271,1
9962652498,0
7481644217,0
4311869782,0
1249721737,0
8054619166,0
4986819342,0
2841141393,0
9851336463,0
9471236353,1
5463609101,0
3452946605,0
1847027758,0
2096486287,0
1312424051,0
7583555915,1
3692700649,0
3306419284,1
7684570408,0
4467414891,0
2781273980,0
2574124782,1
1591886774,0
3542167823,0
2197186649,1
2162437321,0
4735367966,0
6179609910,1
8952073336,0
5546472751,1
8341550280,0
4522162923,0
4362277052,0
8774319542,0
3778315706,1
5464314733,0
3069302821,0
7099060876,1
2290015574,0
8680232632,0
4212955447,0
9257020969,1
6284011810,0
5363777513,0
9358630563,1
4690890790,0
6643153494,0
7839165065,0
4306748720,0
7822189223,0
1562201641,0
2180929812,1
9277580645,1
7992246913,0
1611414124,0
1463914068,0
7043824062,0
1866973560,0
4173165018,0
7430969785,0
4870155533,0
1249228425,0
1838904603,0
2568091421,1
7671373811,0
6141170524,0
4370567770,0
5904329538,1
7435283151,0
4948667098,0
3144196478,1
9598548129,0
3796379732,0
2576244143,1
2827978205,0
9951680947,0
8943321966,1
6112791079,0
7223007389,0
8815379063,1
5908452212,0
1902210948,0
1523453263,0
3228501209,0
2733298389,0
1737914780,0
4949163913,0
8400657877,1
2986874684,0
8295864391,0
5908087046,0
5114814931,1
3287763355,0
9560531096,0
2846795997,0
4736804528,1
6377015788,0
6549833841,0
7827706374,1
8484697072,0
2456850860,0
1635949441,0
3708041106,0
7702835924,0
1064022693,1
3711612292,0
7142715241,1
4801446864,1
6748000928,0
7669038835,0
2334811534,0
7719237707,0
3157528246,0
2090146036,0
5142956199,0
8816958367,0
9900312897,0
4875586747,0
5900583457,1
3426948461,0
5009599762,0
5565454973,0
2292700633,0
5010528201,0
4088940082,0
4153035328,0
6514864170,1
7581122993,0
8563759534,1
6854295823,0
5766411636,0
2537803112,0
9632123996,1
3251419505,0
2878507808,1
9082443990,1
2897159505,0
1683297311,0
5757352401,0
4227332967,1
1417490282,0
4142147733,0
6297751432,0
4538754700,1
5787992896,0
8935422108,1
5905392830,0
4937622987,0
9287377567,1
9635039232,0
6169487165,0
1143778579,1
5405661433,0
6228098806,0
8870083552,1
9804327283,0
5659993167,0
7351594645,0
4611515896,1
9069429760,0
8944059358,0
8369425469,0
8745882795,0
6515826101,0
4179274784,0
7545224032,1
4415943632,1
8173587713,1
1848318176,0
9390045094,1
9702151166,0
4965409938,1
2747836312,0
8410235423,0
3157107184,0
4314200367,1
1930938563,1
1607089017,1
8476868908,0
7506095603,1
8381111279,0
1549633228,0
9384296029,0
4266500786,0
7138207204,0
5151101320,0
9878563907,1
4213286212,0
9061565823,0
8780202121,0
2721215275,0
1340347709,1
4324608674,0
7492846080,0
2745705173,1
4931064992,0
7933125627,0
9691560090,0
6946533729,0
7006382015,0
9823814960,0
5292662145,1
3658497292,1
2553581814,0
5937202244,0
8158088115,1
4192640164,0
3291558804,0
1545366870,1
5448437627,0
8010522368,0
9789272615,1
9690402641,0
6117849915,0
1347322506,0
8251300784,1
3902756164,0
6409998866,0
5128708118,1
8998482090,0
2497417329,0
9510840494,0
8237510417,1
3087825813,1
7138811700,0
3445090336,0
3168869969,0
6980796200,0
3193723512,0
9474648457,0
8323501926,1
2927124753,0
1159415517,0
4894828602,1
5661212603,0
4684853480,1
6746434647,0
3404635131,0
7009682752,0
7734117109,0
5807270542,0
9026231196,0
8881695115,0
4254842593,1
3549231713,0
7954376065,0
7064903520,0
1797435516,0
6343046339,1
5239539868,0
8185652296,0
6284496818,0
5057030441,0
7064377941,1
3857393714,0
1334297572,1
1347692153,0
2394488968,0
7293006837,1
8535198284,0
7673337067,0
3988554800,1
7884179241,0
7209303320,1
8077005131,0
4878013584,1
7896346176,1
1501015124,0
7014307045,0
4783126730,0
5163560408,1
7965036444,1
7451040470,0
6740172375,0
9534492186,0
6097787822,1
5372102965,0
4044981068,0
8942885880,0
3877712062,0
2305612999,1
9846416701,0
8092235180,0
3703932883,0
3488036991,0
4925090630,0
5846458210,0
1562874011,0
7180925687,1
6322104712,0
3368352524,0
6265515018,1
9585770388,0
6881858459,0
1300610631,0
6556914557,0
9431052835,0
4095777297,0
1735117742,0
2272591787,0
3462885039,0
1172998731,1
4055510998,1
6088481247,0
7336674819,0
8162384871,0
8377450326,1
5858940003,0
3877934447,1
8627995507,1
9083343492,1
4672012906,1
3760595149,1
2615671059,0
4017597209,1
6712680200,1
4604457414,1
1860351828,0
5289218110,0
1735686238,0
9319742192,0
8881880155,1
3360885017,0
1566211206,0
8300192165,0
3186378422,0
7918821196,0
1145256935,1
9098210258,1
4183557381,0
3619679166,0
8071432315,0
1662775376,1
5467488150,0
1963267379,0
3644708509,1
7882267941,0
3658491455,0
9173588516,0
4882744474,0
8143125610,1
2253797742,0
8820606523,1
9749271001,0
4504304282,0
9598038144,0
8566323877,0
9368497595,0
7606849657,0
8385928155,1
4892939709,0
2324565187,0
4776720611,0
7522735123,0
7703110435,0
6282060613,0
2976318660,0
6343753424,1
3847303320,0
5724638689,1
1703014137,0
5944144006,1
4870120168,0
6642174395,0
8202803425,1
8184139422,0
5016613795,1
3923277441,0
5751514958,0
6052543465,0
8072517519,1
1969996914,1
3836403005,0
6979694884,1
1951041095,1
7463640399,0
9417110025,0
3263369896,1
4749695026,0
3957146638,1
5478013556,0
5644487227,1
4504970059,0
1344498586,0
8155348705,0
2998837793,0
3626006106,1
9942637066,0
6217941324,1
1959823037,1
8178634345,0
2253499155,0
2943205802,0
2424091408,1
8993288771,1
3382007947,1
4494099729,0
7054111721,1
8232756746,0
1294360533,0
9874352636,0
4031813560,1
3975181962,0
5074087166,0
3042187367,0
4201476812,0
7753819134,0
6652816740,0
4838268530,0
8483056816,0
9558125592,1
2506782136,0
6663228190,1
1006907713,0
4867254153,0
2377766254,0
3472995022,0
2765858925,0
8176750537,1
5914336572,1
9641746458,1
7389284145,0
4459719953,0
1460022014,0
7175363962,1
2098965608,0
2898099673,1
1416388865,0
5793514174,0
7565110084,0
9105937831,0
7894403444,0
6816018649,0
9876488759,0
6118152666,0
4671846465,0
8446030395,0
3319829748,0
1019185832,1
4227176237,0
5990411736,1
6259346109,1
7686332291,0
8186739041,0
8719025129,0
3762934114,0
7441840853,0
7826164786,0
9257722876,0
2770304025,0
4082982304,0
9356287158,0
8910639326,0
7363717775,0
2210747341,1
7354691718,0
5293867743,0
7832304464,0
4329625561,0
2521392636,0
6986182121,1
9654125688,1
4221760974,1
6014486631,1
4716370904,0
1963193659,1
3201323577,0
2332495988,1
2883211776,0
5470090761,0
6980121800,0
3860026358,1
5285676920,0
4908346023,0
9009577710,0
6808466949,1
5644797477,1
2349967822,1
1165422548,0
1333930190,0
5861939292,1
8576337327,1
9055646728,1
8978049540,0
9200943266,1
5534971480,0
9753227961,0
4894591969,0
1400202551,0
7510642236,0
4655878836,0
5026511021,0
2202983757,1
8620203458,0
1789681301,1
2027330419,0
6157786365,1
9588173038,0
4659254347,1
4644392465,1
1544358005,0
8780262925,0
9623087921,0
8428422004,0
9197316086,0
5075212937,1
6468663035,1
3619270185,0
5762579110,0
6379748932,0
8184336576,1
6950936185,0
3814435900,1
8346876543,0
7761244530,0
5565246616,0
4225730735,1
2316088571,0
8311535642,0
1347061410,0
4138665688,0
8783192273,0
2663805713,0
5365040492,0
5765668243,1
9087740096,0
7156393550,0
8943515869,0
9700758918,0
1514871397,0
9915351629,0
1339490478,0
7179822428,0
7698565754,0
8036744845,0
8711084752,0
7036895886,0
3008160936,0
8462141826,0
1792124345,0
3098534202,0
8755322713,1
9501288305,0
1084080020,1
5653314376,1
2262021866,0
1813022921,1
9901407753,1
8959567646,0
6833901177,1
7367316678,0
7546092938,0
3658481882,0
6016970213,1
1329055240,0
7598414936,0
2771998178,0
4519163421,0
1086024521,0
4214946842,0
3853203098,0
6423987347,0
5103177348,0
3571835207,1
9774965291,1
2253500517,0
8617756568,1
6288992420,0
9390633278,1
5362146249,0
4406055236,0
5955921323,0
4306340099,0
6813202589,1
8837656227,1
1859581456,1
5547800607,0
5516938910,1
8492021355,0
3110276533,0
4782603168,0
8723123282,0
3829971309,0
1984655138,0
4736652946,1
8306436616,0
5094601036,0
6690338036,0
6068051490,0
4001656009,1
5729831138,0
3674311262,0
7944482547,1
5054463267,0
1218841671,0
9581174820,0
4978474226,1
9179640780,0
1946099832,0
1047545999,0
4271013323,0
9152891795,0
5829877040,0
5733948482,0
8207715589,1
5365863822,0
8292705693,1
8478998993,0
4035145618,0
8187790093,0
2657831312,0
5528011833,1
1952726697,1
3041394906,0
5811183121,1
2104567203,0
9319448316,1
4638486254,1
1910557515,1
3465264744,1
1892984858,0
5513945866,1
8576753386,0
1318518405,0
7515495011,0
4214281448,0
3525363894,1
9418502512,0
7617134457,0
1188518817,0
6195444272,1
3836755031,0
7770383758,0
2223090932,0
7539714233,1
4349846439,0
8582957672,1
2795959944,0
1050816522,0
2549353630,0
8887008684,0
4940684708,0
4042467719,1
6514664280,0
3990560611,0
6849298795,0
4513350414,0
1980082860,1
3355002139,1
1171027178,0
1722700674,1
8916823769,1
8099247565,0
8227440188,0
8795576440,0
9027275337,1
1733446355,0
2527182501,0
4772229978,0
8505279675,1
8045710832,1
5552660708,0
7982444390,0
7896795878,1
1389653627,1
9391401321,0
2182188451,1
9463485076,0
8686170974,0
8410169144,0
5746668540,1
2680944093,0
9284233889,0
5127288591,0
6637945395,0
8216945450,1
9771288348,1
6370941038,1
8165709474,1
9943100868,0
4925573884,0
3243968379,0
4090516736,0
1716668411,1
1523166289,0
5902069060,1
9078197561,0
3500753699,0
2344576888,0
4497499103,0
3347499765,1
4177486400,0
8950311018,1
9709043787,1
9083178947,0
9062958004,0
7019511544,0
2549499748,0
6292073186,0
6195072551,1
4800134708,0
5880400204,1
7747252205,0
2991886971,0
9876886810,0
2836526934,0
5322661907,0
6125703639,0
2428687885,0
2864530611,1
8970422828,1
6823758124,0
3668525952,0
7390368470,0
3151831584,1
4744397132,1
7382325265,1
1016927913,0
5540801501,0
2482189098,1
4440524479,0
7498076562,0
6901817729,0
2007499989,0
8924202484,0
5075256667,1
1927706183,0
3821644006,0
7977511887,0
5633682991,0
1196834814,1
4727784336,0
6760616685,0
2442152227,0
2527958771,1
6507227126,0
6290464301,0
1707546510,1
8081157595,1
8911020167,0
1814582392,0
6661971790,0
3802614239,0
9486512134,1
4275874964,1
7690140889,1
9060682300,0
8694107210,0
2098940172,0
3747519514,0
3962428219,0
4011224691,0
6076531825,0
2528024959,1
6451833795,0
6733299163,0
9220243887,0
4052464179,1
3118559779,0
2981190743,0
1841270932,1
2507664853,0
4376651521,1
4254309211,1
4336765612,1
5608839942,1
3503692207,0
5920609388,0
9703792765,0
3413663800,0
4481870352,0
6750550178,0
6741853988,0
9108771938,0
8628702965,0
4984999851,1
6096503684,1
3378091544,0
6880361716,1
3021899435,0
6439281866,1
7249736860,0
1333386973,0
1668652765,0
3772416820,1
1541588317,0
8995423041,0
1748424337,0
8793472549,0
4657266216,0
8839088273,0
2214620692,0
5894510507,1
2110345868,0
7415024858,0
2491664905,0
9480700488,0
3715885995,0
5069920531,1
2519442435,1
7000329562,0
2473213429,0
8168975784,0
9241244564,0
5519086912,0
5657911890,0
1364869815,0
4493674186,0
8574292302,1
6698218818,0
6239201102,1
6111596073,0
3371532883,0
6409097932,1
3356132324,0
9622040973,0
1221781901,0
3300511043,0
5338838214,0
4567990279,0
2022551999,0
1454878725,0
5491652238,0
5019901335,1
2539557376,1
1850188468,0
3980755500,0
8759010808,1
7588569898,1
6229128868,0
2542076728,0
5760576840,0
5775448315,1
1858974115,0
4252274334,0
2635120304,0
2215494969,1
6463862202,0
1786919818,1
8349588085,0
6982256834,0
7121686211,0
5536960622,1
7943241790,0
8469626206,0
3321067965,0
6181561839,0
9256552645,0
8596695918,0
9777914214,1
3213842586,1
2589610128,1
7560899831,0
3262808183,0
7135884540,0
5718538908,1
9363978867,1
6966078976,0
3784544888,0
9334058136,0
7936984484,0
1768745827,1
9193500058,0
3829492728,0
9730300651,0
5067227716,1
6922941641,0
5942202331,0
5347877551,0
8590096184,0
1107824478,0
